"Plot Title: cedar_light_pendant_1"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 21207366, SEN S/N: 21207366)","Intensity, Lux (LGR S/N: 21207366, SEN S/N: 21207366)","Coupler Detached (LGR S/N: 21207366)","Host Connected (LGR S/N: 21207366)","Coupler Attached (LGR S/N: 21207366)","Stopped (LGR S/N: 21207366)","End Of File (LGR S/N: 21207366)"
4068,05/01/22 02:45:20 AM,9.866,0.0,,,,,
4069,05/01/22 03:45:20 AM,9.866,0.0,,,,,
4070,05/01/22 04:45:20 AM,9.768,0.0,,,,,
4071,05/01/22 05:45:20 AM,9.669,430.6,,,,,
4072,05/01/22 06:45:20 AM,9.768,1550.0,,,,,
4073,05/01/22 07:45:20 AM,9.965,3444.5,,,,,
4074,05/01/22 08:45:20 AM,10.357,5511.1,,,,,
4075,05/01/22 09:45:20 AM,10.553,21355.7,,,,,
4076,05/01/22 10:45:20 AM,10.748,27555.7,,,,,
4077,05/01/22 11:45:20 AM,11.041,35822.5,,,,,
4078,05/01/22 12:45:20 PM,11.236,49600.3,,,,,
4079,05/01/22 01:45:20 PM,11.431,28933.5,,,,,
4080,05/01/22 02:45:20 PM,11.334,27555.7,,,,,
4081,05/01/22 03:45:20 PM,11.236,21355.7,,,,,
4082,05/01/22 04:45:20 PM,10.944,28933.5,,,,,
4083,05/01/22 05:45:20 PM,10.651,1237.9,,,,,
4084,05/01/22 06:45:20 PM,10.553,322.9,,,,,
4085,05/01/22 07:45:20 PM,10.455,0.0,,,,,
4086,05/01/22 08:45:20 PM,10.357,0.0,,,,,
4087,05/01/22 09:45:20 PM,10.357,0.0,,,,,
4088,05/01/22 10:45:20 PM,10.357,0.0,,,,,
4089,05/01/22 11:45:20 PM,10.259,0.0,,,,,
4090,05/02/22 12:45:20 AM,10.357,0.0,,,,,
4091,05/02/22 01:45:20 AM,10.063,0.0,,,,,
4092,05/02/22 02:45:20 AM,9.965,0.0,,,,,
4093,05/02/22 03:45:20 AM,10.063,0.0,,,,,
4094,05/02/22 04:45:20 AM,9.965,0.0,,,,,
4095,05/02/22 05:45:20 AM,9.965,990.3,,,,,
4096,05/02/22 06:45:20 AM,9.965,1356.3,,,,,
4097,05/02/22 07:45:20 AM,10.553,3616.7,,,,,
4098,05/02/22 08:45:20 AM,11.041,7233.4,,,,,
4099,05/02/22 09:45:20 AM,10.944,28933.5,,,,,
4100,05/02/22 10:45:20 AM,11.334,8611.2,,,,,
4101,05/02/22 11:45:20 AM,10.944,31689.1,,,,,
4102,05/02/22 12:45:20 PM,11.431,12400.1,,,,,
4103,05/02/22 01:45:20 PM,11.916,46844.8,,,,,
4104,05/02/22 02:45:20 PM,11.819,10333.4,,,,,
4105,05/02/22 03:45:20 PM,11.528,23422.4,,,,,
4106,05/02/22 04:45:20 PM,11.334,7577.8,,,,,
4107,05/02/22 05:45:20 PM,11.139,871.9,,,,,
4108,05/02/22 06:45:20 PM,10.944,269.1,,,,,
4109,05/02/22 07:45:20 PM,10.846,0.0,,,,,
4110,05/02/22 08:45:20 PM,10.846,0.0,,,,,
4111,05/02/22 09:45:20 PM,10.748,0.0,,,,,
4112,05/02/22 10:45:20 PM,10.651,0.0,,,,,
4113,05/02/22 11:45:20 PM,10.651,0.0,,,,,
4114,05/03/22 12:45:20 AM,10.553,0.0,,,,,
4115,05/03/22 01:45:20 AM,10.357,0.0,,,,,
4116,05/03/22 02:45:20 AM,10.259,0.0,,,,,
4117,05/03/22 03:45:20 AM,10.063,0.0,,,,,
4118,05/03/22 04:45:20 AM,9.965,0.0,,,,,
4119,05/03/22 05:45:20 AM,9.866,473.6,,,,,
4120,05/03/22 06:45:20 AM,9.965,1808.3,,,,,
4121,05/03/22 07:45:20 AM,10.161,3444.5,,,,,
4122,05/03/22 08:45:20 AM,10.455,9644.5,,,,,
4123,05/03/22 09:45:20 AM,10.748,12400.1,,,,,
4124,05/03/22 10:45:20 AM,10.846,13089.0,,,,,
4125,05/03/22 11:45:20 AM,11.139,68889.3,,,,,
4126,05/03/22 12:45:20 PM,11.334,30311.3,,,,,
4127,05/03/22 01:45:20 PM,11.431,31689.1,,,,,
4128,05/03/22 02:45:20 PM,11.431,19977.9,,,,,
4129,05/03/22 03:45:20 PM,11.431,19289.0,,,,,
4130,05/03/22 04:45:20 PM,11.236,11711.2,,,,,
4131,05/03/22 05:45:20 PM,10.651,1022.6,,,,,
4132,05/03/22 06:45:20 PM,10.748,215.3,,,,,
4133,05/03/22 07:45:20 PM,10.651,0.0,,,,,
4134,05/03/22 08:45:20 PM,10.748,0.0,,,,,
4135,05/03/22 09:45:20 PM,10.553,0.0,,,,,
4136,05/03/22 10:45:20 PM,10.553,0.0,,,,,
4137,05/03/22 11:45:20 PM,10.455,0.0,,,,,
4138,05/04/22 12:45:20 AM,10.455,0.0,,,,,
4139,05/04/22 01:45:20 AM,10.357,0.0,,,,,
4140,05/04/22 02:45:20 AM,10.357,0.0,,,,,
4141,05/04/22 03:45:20 AM,10.259,0.0,,,,,
4142,05/04/22 04:45:20 AM,10.259,0.0,,,,,
4143,05/04/22 05:45:20 AM,10.259,452.1,,,,,
4144,05/04/22 06:45:20 AM,10.357,1550.0,,,,,
4145,05/04/22 07:45:20 AM,10.748,3788.9,,,,,
4146,05/04/22 08:45:20 AM,11.139,8266.7,,,,,
4147,05/04/22 09:45:20 AM,11.528,24800.2,,,,,
4148,05/04/22 10:45:20 AM,11.722,26178.0,,,,,
4149,05/04/22 11:45:20 AM,11.916,28933.5,,,,,
4150,05/04/22 12:45:20 PM,12.304,38578.0,,,,,
4151,05/04/22 01:45:20 PM,12.401,31689.1,,,,,
4152,05/04/22 02:45:20 PM,12.304,71644.9,,,,,
4153,05/04/22 03:45:20 PM,12.207,12400.1,,,,,
4154,05/04/22 04:45:20 PM,11.722,7577.8,,,,,
4155,05/04/22 05:45:20 PM,11.528,1011.8,,,,,
4156,05/04/22 06:45:20 PM,11.528,247.6,,,,,
4157,05/04/22 07:45:20 PM,11.334,0.0,,,,,
4158,05/04/22 08:45:20 PM,11.334,0.0,,,,,
4159,05/04/22 09:45:20 PM,11.334,0.0,,,,,
4160,05/04/22 10:45:20 PM,11.334,0.0,,,,,
4161,05/04/22 11:45:20 PM,11.236,0.0,,,,,
4162,05/05/22 12:45:20 AM,11.139,0.0,,,,,
4163,05/05/22 01:45:20 AM,11.139,0.0,,,,,
4164,05/05/22 02:45:20 AM,11.334,0.0,,,,,
4165,05/05/22 03:45:20 AM,11.139,0.0,,,,,
4166,05/05/22 04:45:20 AM,10.846,0.0,,,,,
4167,05/05/22 05:45:20 AM,11.236,1259.4,,,,,
4168,05/05/22 06:45:20 AM,10.748,1334.7,,,,,
4169,05/05/22 07:45:20 AM,11.041,1463.9,,,,,
4170,05/05/22 08:45:20 AM,11.041,2497.2,,,,,
4171,05/05/22 09:45:20 AM,11.041,3961.1,,,,,
4172,05/05/22 10:45:20 AM,10.944,2927.8,,,,,
4173,05/05/22 11:45:20 AM,11.041,1894.5,,,,,
4174,05/05/22 12:45:20 PM,10.944,2927.8,,,,,
4175,05/05/22 01:45:20 PM,11.041,3616.7,,,,,
4176,05/05/22 02:45:20 PM,11.041,3272.2,,,,,
4177,05/05/22 03:45:20 PM,10.846,2238.9,,,,,
4178,05/05/22 04:45:20 PM,10.651,1033.3,,,,,
4179,05/05/22 05:45:20 PM,10.651,699.7,,,,,
4180,05/05/22 06:45:20 PM,10.553,107.6,,,,,
4181,05/05/22 07:45:20 PM,10.553,0.0,,,,,
4182,05/05/22 08:45:20 PM,10.553,0.0,,,,,
4183,05/05/22 09:45:20 PM,10.455,0.0,,,,,
4184,05/05/22 10:45:20 PM,10.357,0.0,,,,,
4185,05/05/22 11:45:20 PM,10.357,0.0,,,,,
4186,05/06/22 12:45:20 AM,10.357,0.0,,,,,
4187,05/06/22 01:45:20 AM,10.161,0.0,,,,,
4188,05/06/22 02:45:20 AM,10.161,0.0,,,,,
4189,05/06/22 03:45:20 AM,10.063,0.0,,,,,
4190,05/06/22 04:45:20 AM,10.063,0.0,,,,,
4191,05/06/22 05:45:20 AM,9.866,409.0,,,,,
4192,05/06/22 06:45:20 AM,9.965,635.1,,,,,
4193,05/06/22 07:45:20 AM,9.866,850.4,,,,,
4194,05/06/22 08:45:20 AM,9.768,1463.9,,,,,
4195,05/06/22 09:45:20 AM,9.768,2411.1,,,,,
4196,05/06/22 10:45:20 AM,9.866,3616.7,,,,,
4197,05/06/22 11:45:20 AM,10.259,3788.9,,,,,
4198,05/06/22 12:45:20 PM,9.965,1980.6,,,,,
4199,05/06/22 01:45:20 PM,10.063,3444.5,,,,,
4200,05/06/22 02:45:20 PM,10.161,3100.0,,,,,
4201,05/06/22 03:45:20 PM,10.161,2497.2,,,,,
4202,05/06/22 04:45:20 PM,9.965,3616.7,,,,,
4203,05/06/22 05:45:20 PM,9.866,1463.9,,,,,
4204,05/06/22 06:45:20 PM,9.768,172.2,,,,,
4205,05/06/22 07:45:20 PM,9.669,0.0,,,,,
4206,05/06/22 08:45:20 PM,9.571,0.0,,,,,
4207,05/06/22 09:45:20 PM,9.472,0.0,,,,,
4208,05/06/22 10:45:20 PM,9.373,0.0,,,,,
4209,05/06/22 11:45:20 PM,9.176,0.0,,,,,
4210,05/07/22 12:45:20 AM,9.077,0.0,,,,,
4211,05/07/22 01:45:20 AM,8.978,0.0,,,,,
4212,05/07/22 02:45:20 AM,8.879,0.0,,,,,
4213,05/07/22 03:45:20 AM,8.680,0.0,,,,,
4214,05/07/22 04:45:20 AM,8.581,0.0,,,,,
4215,05/07/22 05:45:20 AM,8.581,473.6,,,,,
4216,05/07/22 06:45:20 AM,8.680,1808.3,,,,,
4217,05/07/22 07:45:20 AM,8.481,2755.6,,,,,
4218,05/07/22 08:45:20 AM,8.978,3616.7,,,,,
4219,05/07/22 09:45:20 AM,8.680,4822.3,,,,,
4220,05/07/22 10:45:20 AM,9.275,28933.5,,,,,
4221,05/07/22 11:45:20 AM,9.669,10333.4,,,,,
4222,05/07/22 12:45:20 PM,9.077,21355.7,,,,,
4223,05/07/22 01:45:20 PM,8.978,3961.1,,,,,
4224,05/07/22 02:45:20 PM,9.768,8266.7,,,,,
4225,05/07/22 03:45:20 PM,8.779,6200.0,,,,,
4226,05/07/22 04:45:20 PM,9.077,6200.0,,,,,
4227,05/07/22 05:45:20 PM,9.176,839.6,,,,,
4228,05/07/22 06:45:20 PM,9.077,322.9,,,,,
4229,05/07/22 07:45:20 PM,8.879,0.0,,,,,
4230,05/07/22 08:45:20 PM,8.779,0.0,,,,,
4231,05/07/22 09:45:20 PM,8.680,0.0,,,,,
4232,05/07/22 10:45:20 PM,8.680,0.0,,,,,
4233,05/07/22 11:45:20 PM,8.382,0.0,,,,,
4234,05/08/22 12:45:20 AM,8.282,0.0,,,,,
4235,05/08/22 01:45:20 AM,8.182,0.0,,,,,
4236,05/08/22 02:45:20 AM,8.082,0.0,,,,,
4237,05/08/22 03:45:20 AM,7.983,0.0,,,,,
4238,05/08/22 04:45:20 AM,7.782,10.8,,,,,
4239,05/08/22 05:45:20 AM,7.682,495.1,,,,,
4240,05/08/22 06:45:20 AM,7.782,3444.5,,,,,
4241,05/08/22 07:45:20 AM,7.682,2238.9,,,,,
4242,05/08/22 08:45:20 AM,7.682,3100.0,,,,,
4243,05/08/22 09:45:20 AM,7.782,5166.7,,,,,
4244,05/08/22 10:45:20 AM,8.481,17911.2,,,,,
4245,05/08/22 11:45:20 AM,8.779,39955.8,,,,,
4246,05/08/22 12:45:20 PM,8.082,7577.8,,,,,
4247,05/08/22 01:45:20 PM,7.682,3272.2,,,,,
4248,05/08/22 02:45:20 PM,7.882,2325.0,,,,,
4249,05/08/22 03:45:20 PM,8.182,5166.7,,,,,
4250,05/08/22 04:45:20 PM,8.082,3272.2,,,,,
4251,05/08/22 05:45:20 PM,7.882,1550.0,,,,,
4252,05/08/22 06:45:20 PM,7.782,150.7,,,,,
4253,05/08/22 07:45:20 PM,7.481,0.0,,,,,
4254,05/08/22 08:45:20 PM,7.481,0.0,,,,,
4255,05/08/22 09:45:20 PM,7.381,0.0,,,,,
4256,05/08/22 10:45:20 PM,7.280,0.0,,,,,
4257,05/08/22 11:45:20 PM,7.179,0.0,,,,,
4258,05/09/22 12:45:20 AM,7.179,0.0,,,,,
4259,05/09/22 01:45:20 AM,6.978,0.0,,,,,
4260,05/09/22 02:45:20 AM,6.877,0.0,,,,,
4261,05/09/22 03:45:20 AM,6.877,0.0,,,,,
4262,05/09/22 04:45:20 AM,6.674,10.8,,,,,
4263,05/09/22 05:45:20 AM,6.573,581.3,,,,,
4264,05/09/22 06:45:20 AM,6.775,3100.0,,,,,
4265,05/09/22 07:45:20 AM,6.775,5511.1,,,,,
4266,05/09/22 08:45:20 AM,6.775,6544.5,,,,,
4267,05/09/22 09:45:20 AM,7.280,19289.0,,,,,
4268,05/09/22 10:45:20 AM,7.682,21355.7,,,,,
4269,05/09/22 11:45:20 AM,6.877,7233.4,,,,,
4270,05/09/22 12:45:20 PM,7.280,20666.8,,,,,
4271,05/09/22 01:45:20 PM,7.481,13089.0,,,,,
4272,05/09/22 02:45:20 PM,7.782,2669.5,,,,,
4273,05/09/22 03:45:20 PM,7.582,4994.5,,,,,
4274,05/09/22 04:45:20 PM,6.978,3100.0,,,,,
4275,05/09/22 05:45:20 PM,7.381,549.0,,,,,
4276,05/09/22 06:45:20 PM,7.079,10.8,,,,,
4277,05/09/22 07:45:20 PM,6.877,0.0,,,,,
4278,05/09/22 08:45:20 PM,6.674,0.0,,,,,
4279,05/09/22 09:45:20 PM,6.573,0.0,,,,,
4280,05/09/22 10:45:20 PM,6.471,0.0,,,,,
4281,05/09/22 11:45:20 PM,6.370,0.0,,,,,
4282,05/10/22 12:45:20 AM,6.268,0.0,,,,,
4283,05/10/22 01:45:20 AM,6.166,0.0,,,,,
4284,05/10/22 02:45:20 AM,6.166,0.0,,,,,
4285,05/10/22 03:45:20 AM,6.064,0.0,,,,,
4286,05/10/22 04:45:20 AM,5.962,10.8,,,,,
4287,05/10/22 05:45:20 AM,5.962,710.4,,,,,
4288,05/10/22 06:45:20 AM,5.962,1636.1,,,,,
4289,05/10/22 07:45:20 AM,6.064,3616.7,,,,,
4290,05/10/22 08:45:20 AM,6.064,4822.3,,,,,
4291,05/10/22 09:45:20 AM,6.064,7577.8,,,,,
4292,05/10/22 10:45:20 AM,6.674,12400.1,,,,,
4293,05/10/22 11:45:20 AM,6.370,23422.4,,,,,
4294,05/10/22 12:45:20 PM,7.280,14466.8,,,,,
4295,05/10/22 01:45:20 PM,6.370,6544.5,,,,,
4296,05/10/22 02:45:20 PM,6.877,16533.4,,,,,
4297,05/10/22 03:45:20 PM,6.166,3961.1,,,,,
4298,05/10/22 04:45:20 PM,6.064,1097.9,,,,,
4299,05/10/22 05:45:20 PM,6.268,1044.1,,,,,
4300,05/10/22 06:45:20 PM,6.268,495.1,,,,,
4301,05/10/22 07:45:20 PM,6.064,0.0,,,,,
4302,05/10/22 08:45:20 PM,6.064,0.0,,,,,
4303,05/10/22 09:45:20 PM,5.962,0.0,,,,,
4304,05/10/22 10:45:20 PM,5.860,0.0,,,,,
4305,05/10/22 11:45:20 PM,5.860,0.0,,,,,
4306,05/11/22 12:45:20 AM,5.757,0.0,,,,,
4307,05/11/22 01:45:20 AM,5.655,0.0,,,,,
4308,05/11/22 02:45:20 AM,5.552,0.0,,,,,
4309,05/11/22 03:45:20 AM,5.450,0.0,,,,,
4310,05/11/22 04:45:20 AM,5.347,21.5,,,,,
4311,05/11/22 05:45:20 AM,5.244,527.4,,,,,
4312,05/11/22 06:45:20 AM,5.655,2066.7,,,,,
4313,05/11/22 07:45:20 AM,6.064,4305.6,,,,,
4314,05/11/22 08:45:20 AM,6.471,8266.7,,,,,
4315,05/11/22 09:45:20 AM,6.978,24800.2,,,,,
4316,05/11/22 10:45:20 AM,7.179,28933.5,,,,,
4317,05/11/22 11:45:20 AM,7.179,20666.8,,,,,
4318,05/11/22 12:45:20 PM,6.268,9644.5,,,,,
4319,05/11/22 01:45:20 PM,6.573,11711.2,,,,,
4320,05/11/22 02:45:20 PM,6.370,5511.1,,,,,
4321,05/11/22 03:45:20 PM,7.079,8611.2,,,,,
4322,05/11/22 04:45:20 PM,6.370,2755.6,,,,,
4323,05/11/22 05:45:20 PM,6.370,1636.1,,,,,
4324,05/11/22 06:45:20 PM,6.064,419.8,,,,,
4325,05/11/22 07:45:20 PM,5.962,0.0,,,,,
4326,05/11/22 08:45:20 PM,6.166,0.0,,,,,
4327,05/11/22 09:45:20 PM,6.268,0.0,,,,,
4328,05/11/22 10:45:20 PM,6.166,0.0,,,,,
4329,05/11/22 11:45:20 PM,6.166,0.0,,,,,
4330,05/12/22 12:45:20 AM,6.268,0.0,,,,,
4331,05/12/22 01:45:20 AM,6.064,0.0,,,,,
4332,05/12/22 02:45:20 AM,6.166,0.0,,,,,
4333,05/12/22 03:45:20 AM,6.064,0.0,,,,,
4334,05/12/22 04:45:20 AM,6.064,10.8,,,,,
4335,05/12/22 05:45:20 AM,6.064,1044.1,,,,,
4336,05/12/22 06:45:20 AM,6.166,2325.0,,,,,
4337,05/12/22 07:45:20 AM,6.370,5338.9,,,,,
4338,05/12/22 08:45:20 AM,6.268,5166.7,,,,,
4339,05/12/22 09:45:20 AM,7.280,34444.7,,,,,
4340,05/12/22 10:45:20 AM,7.682,31689.1,,,,,
4341,05/12/22 11:45:20 AM,7.179,12400.1,,,,,
4342,05/12/22 12:45:20 PM,8.082,39955.8,,,,,
4343,05/12/22 01:45:20 PM,7.882,8266.7,,,,,
4344,05/12/22 02:45:20 PM,7.782,4822.3,,,,,
4345,05/12/22 03:45:20 PM,7.582,2325.0,,,,,
4346,05/12/22 04:45:20 PM,7.782,1550.0,,,,,
4347,05/12/22 05:45:20 PM,7.782,775.0,,,,,
4348,05/12/22 06:45:20 PM,7.682,107.6,,,,,
4349,05/12/22 07:45:20 PM,7.582,0.0,,,,,
4350,05/12/22 08:45:20 PM,7.481,0.0,,,,,
4351,05/12/22 09:45:20 PM,7.179,0.0,,,,,
4352,05/12/22 10:45:20 PM,7.280,0.0,,,,,
4353,05/12/22 11:45:20 PM,7.381,0.0,,,,,
4354,05/13/22 12:45:20 AM,7.179,0.0,,,,,
4355,05/13/22 01:45:20 AM,7.179,0.0,,,,,
4356,05/13/22 02:45:20 AM,7.179,0.0,,,,,
4357,05/13/22 03:45:20 AM,7.079,0.0,,,,,
4358,05/13/22 04:45:20 AM,6.978,21.5,,,,,
4359,05/13/22 05:45:20 AM,6.978,818.1,,,,,
4360,05/13/22 06:45:20 AM,7.179,2238.9,,,,,
4361,05/13/22 07:45:20 AM,7.381,5338.9,,,,,
4362,05/13/22 08:45:20 AM,7.481,8611.2,,,,,
4363,05/13/22 09:45:20 AM,7.782,12400.1,,,,,
4364,05/13/22 10:45:20 AM,8.481,38578.0,,,,,
4365,05/13/22 11:45:20 AM,7.882,9644.5,,,,,
4366,05/13/22 12:45:20 PM,7.682,8611.2,,,,,
4367,05/13/22 01:45:20 PM,7.983,8266.7,,,,,
4368,05/13/22 02:45:20 PM,7.582,3100.0,,,,,
4369,05/13/22 03:45:20 PM,7.782,5511.1,,,,,
4370,05/13/22 04:45:20 PM,7.882,2755.6,,,,,
4371,05/13/22 05:45:20 PM,7.481,2066.7,,,,,
4372,05/13/22 06:45:20 PM,7.582,495.1,,,,,
4373,05/13/22 07:45:20 PM,7.481,0.0,,,,,
4374,05/13/22 08:45:20 PM,7.481,0.0,,,,,
4375,05/13/22 09:45:20 PM,7.280,0.0,,,,,
4376,05/13/22 10:45:20 PM,7.582,0.0,,,,,
4377,05/13/22 11:45:20 PM,7.381,0.0,,,,,
4378,05/14/22 12:45:20 AM,7.381,0.0,,,,,
4379,05/14/22 01:45:20 AM,7.381,0.0,,,,,
4380,05/14/22 02:45:20 AM,7.381,0.0,,,,,
4381,05/14/22 03:45:20 AM,7.381,0.0,,,,,
4382,05/14/22 04:45:20 AM,7.381,21.5,,,,,
4383,05/14/22 05:45:20 AM,7.381,613.5,,,,,
4384,05/14/22 06:45:20 AM,7.481,2066.7,,,,,
4385,05/14/22 07:45:20 AM,8.182,4305.6,,,,,
4386,05/14/22 08:45:20 AM,8.581,5511.1,,,,,
4387,05/14/22 09:45:20 AM,8.978,14466.8,,,,,
4388,05/14/22 10:45:20 AM,9.373,17911.2,,,,,
4389,05/14/22 11:45:20 AM,9.472,19289.0,,,,,
4390,05/14/22 12:45:20 PM,9.768,23422.4,,,,,
4391,05/14/22 01:45:20 PM,9.571,13089.0,,,,,
4392,05/14/22 02:45:20 PM,9.472,19977.9,,,,,
4393,05/14/22 03:45:20 PM,9.472,9300.1,,,,,
4394,05/14/22 04:45:20 PM,9.472,14466.8,,,,,
4395,05/14/22 05:45:20 PM,9.077,2411.1,,,,,
4396,05/14/22 06:45:20 PM,8.879,570.5,,,,,
4397,05/14/22 07:45:20 PM,8.779,0.0,,,,,
4398,05/14/22 08:45:20 PM,8.779,0.0,,,,,
4399,05/14/22 09:45:20 PM,8.879,0.0,,,,,
4400,05/14/22 10:45:20 PM,8.779,0.0,,,,,
4401,05/14/22 11:45:20 PM,8.779,0.0,,,,,
4402,05/15/22 12:45:20 AM,8.779,0.0,,,,,
4403,05/15/22 01:45:20 AM,8.680,0.0,,,,,
4404,05/15/22 02:45:20 AM,8.680,0.0,,,,,
4405,05/15/22 03:45:20 AM,8.680,0.0,,,,,
4406,05/15/22 04:45:20 AM,8.680,53.8,,,,,
4407,05/15/22 05:45:20 AM,8.680,473.6,,,,,
4408,05/15/22 06:45:20 AM,8.978,1808.3,,,,,
4409,05/15/22 07:45:20 AM,9.176,3616.7,,,,,
4410,05/15/22 08:45:20 AM,9.669,18600.1,,,,,
4411,05/15/22 09:45:20 AM,9.768,30311.3,,,,,
4412,05/15/22 10:45:20 AM,10.259,57867.0,,,,,
4413,05/15/22 11:45:20 AM,10.357,27555.7,,,,,
4414,05/15/22 12:45:20 PM,10.846,22044.6,,,,,
4415,05/15/22 01:45:20 PM,10.846,28933.5,,,,,
4416,05/15/22 02:45:20 PM,10.651,12400.1,,,,,
4417,05/15/22 03:45:20 PM,11.041,37200.2,,,,,
4418,05/15/22 04:45:20 PM,10.651,5166.7,,,,,
4419,05/15/22 05:45:20 PM,10.161,882.6,,,,,
4420,05/15/22 06:45:20 PM,10.063,419.8,,,,,
4421,05/15/22 07:45:20 PM,9.965,0.0,,,,,
4422,05/15/22 08:45:20 PM,9.965,0.0,,,,,
4423,05/15/22 09:45:20 PM,10.063,0.0,,,,,
4424,05/15/22 10:45:20 PM,9.965,0.0,,,,,
4425,05/15/22 11:45:20 PM,9.965,0.0,,,,,
4426,05/16/22 12:45:20 AM,9.866,0.0,,,,,
4427,05/16/22 01:45:20 AM,9.965,0.0,,,,,
4428,05/16/22 02:45:20 AM,9.866,0.0,,,,,
4429,05/16/22 03:45:20 AM,9.866,0.0,,,,,
4430,05/16/22 04:45:20 AM,9.768,53.8,,,,,
4431,05/16/22 05:45:20 AM,9.768,645.8,,,,,
4432,05/16/22 06:45:20 AM,10.063,2669.5,,,,,
4433,05/16/22 07:45:20 AM,10.259,4822.3,,,,,
4434,05/16/22 08:45:20 AM,10.651,8611.2,,,,,
4435,05/16/22 09:45:20 AM,11.041,22044.6,,,,,
4436,05/16/22 10:45:20 AM,11.139,20666.8,,,,,
4437,05/16/22 11:45:20 AM,11.431,20666.8,,,,,
4438,05/16/22 12:45:20 PM,11.625,22044.6,,,,,
4439,05/16/22 01:45:20 PM,12.304,49600.3,,,,,
4440,05/16/22 02:45:20 PM,12.110,28933.5,,,,,
4441,05/16/22 03:45:20 PM,12.110,22044.6,,,,,
4442,05/16/22 04:45:20 PM,11.431,10677.8,,,,,
4443,05/16/22 05:45:20 PM,11.139,1076.4,,,,,
4444,05/16/22 06:45:20 PM,11.041,527.4,,,,,
4445,05/16/22 07:45:20 PM,11.041,0.0,,,,,
4446,05/16/22 08:45:20 PM,11.041,0.0,,,,,
4447,05/16/22 09:45:20 PM,10.944,0.0,,,,,
4448,05/16/22 10:45:20 PM,10.944,0.0,,,,,
4449,05/16/22 11:45:20 PM,10.944,0.0,,,,,
4450,05/17/22 12:45:20 AM,10.944,0.0,,,,,
4451,05/17/22 01:45:20 AM,10.846,0.0,,,,,
4452,05/17/22 02:45:20 AM,10.748,0.0,,,,,
4453,05/17/22 03:45:20 AM,10.748,0.0,,,,,
4454,05/17/22 04:45:20 AM,10.651,53.8,,,,,
4455,05/17/22 05:45:20 AM,10.651,592.0,,,,,
4456,05/17/22 06:45:20 AM,10.944,1980.6,,,,,
4457,05/17/22 07:45:20 AM,11.236,4305.6,,,,,
4458,05/17/22 08:45:20 AM,11.625,6200.0,,,,,
4459,05/17/22 09:45:20 AM,11.916,18600.1,,,,,
4460,05/17/22 10:45:20 AM,12.304,15844.5,,,,,
4461,05/17/22 11:45:20 AM,12.690,13089.0,,,,,
4462,05/17/22 12:45:20 PM,12.883,23422.4,,,,,
4463,05/17/22 01:45:20 PM,12.883,20666.8,,,,,
4464,05/17/22 02:45:20 PM,13.076,20666.8,,,,,
4465,05/17/22 03:45:20 PM,12.883,22044.6,,,,,
4466,05/17/22 04:45:20 PM,12.594,11711.2,,,,,
4467,05/17/22 05:45:20 PM,12.110,947.2,,,,,
4468,05/17/22 06:45:20 PM,11.916,592.0,,,,,
4469,05/17/22 07:45:20 PM,11.916,0.0,,,,,
4470,05/17/22 08:45:20 PM,11.916,0.0,,,,,
4471,05/17/22 09:45:20 PM,11.916,0.0,,,,,
4472,05/17/22 10:45:20 PM,11.916,0.0,,,,,
4473,05/17/22 11:45:20 PM,11.819,0.0,,,,,
4474,05/18/22 12:45:20 AM,11.819,0.0,,,,,
4475,05/18/22 01:45:20 AM,11.625,0.0,,,,,
4476,05/18/22 02:45:20 AM,11.625,0.0,,,,,
4477,05/18/22 03:45:20 AM,11.528,0.0,,,,,
4478,05/18/22 04:45:20 AM,11.431,43.1,,,,,
4479,05/18/22 05:45:20 AM,11.431,635.1,,,,,
4480,05/18/22 06:45:20 AM,11.625,2066.7,,,,,
4481,05/18/22 07:45:20 AM,12.013,3616.7,,,,,
4482,05/18/22 08:45:20 AM,12.304,7577.8,,,,,
4483,05/18/22 09:45:20 AM,12.594,9644.5,,,,,
4484,05/18/22 10:45:20 AM,13.173,49600.3,,,,,
4485,05/18/22 11:45:20 AM,13.173,26178.0,,,,,
4486,05/18/22 12:45:20 PM,13.654,18600.1,,,,,
4487,05/18/22 01:45:20 PM,13.846,13089.0,,,,,
4488,05/18/22 02:45:20 PM,13.654,16533.4,,,,,
4489,05/18/22 03:45:20 PM,13.365,37200.2,,,,,
4490,05/18/22 04:45:20 PM,13.461,8266.7,,,,,
4491,05/18/22 05:45:20 PM,13.076,1141.0,,,,,
4492,05/18/22 06:45:20 PM,12.594,538.2,,,,,
4493,05/18/22 07:45:20 PM,12.690,0.0,,,,,
4494,05/18/22 08:45:20 PM,12.883,0.0,,,,,
4495,05/18/22 09:45:20 PM,12.787,0.0,,,,,
4496,05/18/22 10:45:20 PM,12.690,0.0,,,,,
4497,05/18/22 11:45:20 PM,12.594,0.0,,,,,
4498,05/19/22 12:45:20 AM,12.594,0.0,,,,,
4499,05/19/22 01:45:20 AM,12.497,0.0,,,,,
4500,05/19/22 02:45:20 AM,12.497,0.0,,,,,
4501,05/19/22 03:45:20 AM,12.304,0.0,,,,,
4502,05/19/22 04:45:20 AM,12.207,86.1,,,,,
4503,05/19/22 05:45:20 AM,12.304,645.8,,,,,
4504,05/19/22 06:45:20 AM,12.787,1636.1,,,,,
4505,05/19/22 07:45:20 AM,12.980,6544.5,,,,,
