lake,date_time,temp_c,light_intensity_lux,depth
cedar,2021-11-02T12:00:00Z,8.082,21355.7,2.5m
cedar,2021-11-02T13:00:00Z,7.983,17911.2,2.5m
cedar,2021-11-02T14:00:00Z,8.481,15155.7,2.5m
cedar,2021-11-02T15:00:00Z,8.581,7233.4,2.5m
cedar,2021-11-02T16:00:00Z,8.282,4305.6,2.5m
cedar,2021-11-02T17:00:00Z,8.182,1270.1,2.5m
cedar,2021-11-02T18:00:00Z,7.782,366,2.5m
cedar,2021-11-02T19:00:00Z,7.782,0,2.5m
cedar,2021-11-02T20:00:00Z,7.582,0,2.5m
cedar,2021-11-02T21:00:00Z,7.481,0,2.5m
cedar,2021-11-02T22:00:00Z,7.381,0,2.5m
cedar,2021-11-02T23:00:00Z,7.28,0,2.5m
cedar,2021-11-03T00:00:00Z,7.179,0,2.5m
cedar,2021-11-03T01:00:00Z,7.079,0,2.5m
cedar,2021-11-03T02:00:00Z,6.978,0,2.5m
cedar,2021-11-03T03:00:00Z,6.978,0,2.5m
cedar,2021-11-03T04:00:00Z,6.877,0,2.5m
cedar,2021-11-03T05:00:00Z,6.877,0,2.5m
cedar,2021-11-03T06:00:00Z,6.775,0,2.5m
cedar,2021-11-03T07:00:00Z,6.775,0,2.5m
cedar,2021-11-03T08:00:00Z,6.775,753.5,2.5m
cedar,2021-11-03T09:00:00Z,6.978,6544.5,2.5m
cedar,2021-11-03T10:00:00Z,7.179,9644.5,2.5m
cedar,2021-11-03T11:00:00Z,7.882,17222.3,2.5m
cedar,2021-11-03T12:00:00Z,7.582,13777.9,2.5m
cedar,2021-11-03T13:00:00Z,7.882,13089,2.5m
cedar,2021-11-03T14:00:00Z,8.082,7577.8,2.5m
cedar,2021-11-03T15:00:00Z,7.782,11022.3,2.5m
cedar,2021-11-03T16:00:00Z,7.682,6200,2.5m
cedar,2021-11-03T17:00:00Z,7.381,1636.1,2.5m
cedar,2021-11-03T18:00:00Z,7.079,269.1,2.5m
cedar,2021-11-03T19:00:00Z,7.28,0,2.5m
cedar,2021-11-03T20:00:00Z,7.28,0,2.5m
cedar,2021-11-03T21:00:00Z,7.481,0,2.5m
cedar,2021-11-03T22:00:00Z,7.28,0,2.5m
cedar,2021-11-03T23:00:00Z,7.28,0,2.5m
cedar,2021-11-04T00:00:00Z,7.28,0,2.5m
cedar,2021-11-04T01:00:00Z,7.179,0,2.5m
cedar,2021-11-04T02:00:00Z,7.179,0,2.5m
cedar,2021-11-04T03:00:00Z,7.179,0,2.5m
cedar,2021-11-04T04:00:00Z,7.179,0,2.5m
cedar,2021-11-04T05:00:00Z,7.079,0,2.5m
cedar,2021-11-04T06:00:00Z,7.079,0,2.5m
cedar,2021-11-04T07:00:00Z,7.079,0,2.5m
cedar,2021-11-04T08:00:00Z,6.978,247.6,2.5m
cedar,2021-11-04T09:00:00Z,7.079,4133.4,2.5m
cedar,2021-11-04T10:00:00Z,7.179,3961.1,2.5m
cedar,2021-11-04T11:00:00Z,7.179,4133.4,2.5m
cedar,2021-11-04T12:00:00Z,7.179,2755.6,2.5m
cedar,2021-11-04T13:00:00Z,7.381,10677.8,2.5m
cedar,2021-11-04T14:00:00Z,7.28,6544.5,2.5m
cedar,2021-11-04T15:00:00Z,7.381,9644.5,2.5m
cedar,2021-11-04T16:00:00Z,7.381,7233.4,2.5m
cedar,2021-11-04T17:00:00Z,7.179,1636.1,2.5m
cedar,2021-11-04T18:00:00Z,7.079,592,2.5m
cedar,2021-11-04T19:00:00Z,7.079,0,2.5m
cedar,2021-11-04T20:00:00Z,6.978,0,2.5m
cedar,2021-11-04T21:00:00Z,6.978,0,2.5m
cedar,2021-11-04T22:00:00Z,6.877,0,2.5m
cedar,2021-11-04T23:00:00Z,6.877,0,2.5m
cedar,2021-11-05T00:00:00Z,6.775,0,2.5m
cedar,2021-11-05T01:00:00Z,6.775,0,2.5m
