"Plot Title: gumboot_2m"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20732847, SEN S/N: 20732847)","GDD, DDc (LGR S/N: 20732847)"
606,07/14/20 11:00:00 PM,22.657,
607,07/15/20 12:00:00 AM,22.633,
608,07/15/20 01:00:00 AM,22.657,
609,07/15/20 02:00:00 AM,22.657,
610,07/15/20 03:00:00 AM,22.585,
611,07/15/20 04:00:00 AM,22.489,
612,07/15/20 05:00:00 AM,22.369,
613,07/15/20 06:00:00 AM,22.298,
614,07/15/20 07:00:00 AM,22.202,
615,07/15/20 08:00:00 AM,22.106,
616,07/15/20 09:00:00 AM,22.154,
617,07/15/20 10:00:00 AM,22.106,
618,07/15/20 11:00:00 AM,22.250,
619,07/15/20 12:00:00 PM,22.250,31.812
620,07/15/20 01:00:00 PM,22.417,
621,07/15/20 02:00:00 PM,22.561,
622,07/15/20 03:00:00 PM,22.729,
623,07/15/20 04:00:00 PM,22.896,
624,07/15/20 05:00:00 PM,23.016,
625,07/15/20 06:00:00 PM,23.112,
626,07/15/20 07:00:00 PM,22.968,
627,07/15/20 08:00:00 PM,23.040,
628,07/15/20 09:00:00 PM,22.992,
629,07/15/20 10:00:00 PM,22.968,
630,07/15/20 11:00:00 PM,22.992,
631,07/16/20 12:00:00 AM,23.016,
632,07/16/20 01:00:00 AM,22.992,
633,07/16/20 02:00:00 AM,22.992,
634,07/16/20 03:00:00 AM,22.872,
635,07/16/20 04:00:00 AM,22.824,
636,07/16/20 05:00:00 AM,22.681,
637,07/16/20 06:00:00 AM,22.585,
638,07/16/20 07:00:00 AM,22.537,
639,07/16/20 08:00:00 AM,22.561,
640,07/16/20 09:00:00 AM,22.465,
641,07/16/20 10:00:00 AM,22.489,
642,07/16/20 11:00:00 AM,22.561,
643,07/16/20 12:00:00 PM,20.079,
644,07/16/20 01:00:00 PM,19.603,
645,07/16/20 02:00:00 PM,30.318,
